id,drug,cyp2d6,CL_sampled,Vd_sampled,Css,dCdt_rel_24h,dCdt_rel_72h,pct_drop_24h,pct_drop_72h,t_75pct,t_50pct,t_25pct,t_10pct,AUC_deficit_7d
3063,Sertraline,normal,27.876568727254057,969.6378159704744,0.073857,-0.026088,-0.012582,62.61,90.593,NA,13.893,38.001,69.874,10.5081
3064,Sertraline,normal,67.9660924093353,2235.668790816753,0.030275,-0.02696,-0.01275,64.705,91.797,NA,12.548,35.348,65.488,4.3614
3065,Sertraline,normal,39.23223164277954,1138.3940907736585,0.052372,-0.028911,-0.013076,69.387,94.145,NA,9.768,29.879,56.47,7.7378
3066,Sertraline,normal,27.255959474266568,933.1783232379212,0.075526,-0.026335,-0.012631,63.203,90.944,NA,13.506,37.237,68.609,10.7844
3067,Sertraline,normal,27.25951872208354,1400.46917963055,0.07569,-0.020171,-0.011074,48.411,79.733,4.778,25.609,61.219,108.295,9.6369
3068,Sertraline,normal,36.72517831194481,2518.8041887196287,0.055942,-0.016241,-0.00968,38.978,69.693,9.855,37.665,85.204,148.047,6.3628
3069,Sertraline,normal,25.74021908279632,1662.893154164646,0.079948,-0.017013,-0.00998,40.831,71.854,8.685,34.878,79.658,138.853,9.3292
3070,Sertraline,normal,19.68968794467912,1871.8072706423504,0.102178,-0.012445,-0.00801,29.867,57.671,17.623,56.168,122.062,209.17,9.8948
3071,Sertraline,normal,37.7209658542817,1799.3812878659069,0.054699,-0.021255,-0.011401,51.011,82.09,3.686,23.026,56.091,99.801,7.1377
3072,Sertraline,normal,30.489973872616368,754.9518286206585,0.067247,-0.031315,-0.013392,75.157,96.425,NA,6.686,23.847,46.537,10.2081
3073,Sertraline,normal,35.42635362831517,1151.8820290640963,0.058075,-0.027141,-0.012783,65.139,92.035,NA,12.276,34.813,64.608,8.3873
3074,Sertraline,normal,48.672557843254445,1122.0232776381145,0.042082,-0.032357,-0.013502,77.657,97.215,NA,5.436,21.415,42.538,6.4562
3075,Sertraline,normal,33.83868583541727,1038.1312763443589,0.06076,-0.028048,-0.012939,67.314,93.163,NA,10.96,32.227,60.338,8.8809
3076,Sertraline,normal,28.475667739420036,1050.8824826067034,0.072344,-0.025164,-0.012391,60.395,89.213,0.439,15.402,40.98,74.797,10.1489
3077,Sertraline,normal,43.43138875739159,2502.604330780658,0.047473,-0.018551,-0.010539,44.524,75.882,6.627,29.989,69.93,122.73,5.7985
3078,Sertraline,normal,16.904040264826573,1850.3496331623796,0.11693,-0.011027,-0.007301,26.465,52.57,21.842,66.225,142.098,242.398,10.4503
3079,Sertraline,normal,63.450821489497955,1286.356805319961,0.032217,-0.034135,-0.013654,81.925,98.306,NA,3.378,17.431,36.001,5.0268
3080,Sertraline,normal,22.096612112854615,1492.1576074719803,0.093022,-0.016439,-0.009758,39.453,70.257,9.546,36.925,83.733,145.609,10.652
3081,Sertraline,normal,32.1398894174326,1218.6924526047408,0.064112,-0.024743,-0.012298,59.384,88.547,0.746,16.12,42.405,77.147,8.9334
3082,Sertraline,normal,35.45749250719725,1551.5346860257357,0.058172,-0.022546,-0.011761,54.11,84.678,2.508,20.249,50.58,90.675,7.7948
3083,Sertraline,normal,24.202771696905728,626.5233644394922,0.084768,-0.030652,-0.013314,73.566,95.861,NA,7.506,25.449,49.166,12.7771
3084,Sertraline,normal,25.705862152107667,622.1540753621722,0.079736,-0.031651,-0.013429,75.962,96.692,NA,6.278,23.051,45.231,12.1463
3085,Sertraline,normal,29.395028505773265,1280.947964053021,0.070168,-0.022608,-0.011777,54.26,84.797,2.453,20.121,50.327,90.256,9.4136
3086,Sertraline,normal,31.013144616279707,2084.583076176987,0.066286,-0.016499,-0.009781,39.596,70.425,9.454,36.707,83.298,144.886,7.6057
3087,Sertraline,normal,21.87425996041292,780.2401153385613,0.094146,-0.025695,-0.012503,61.668,90.02,0.059,14.525,39.248,71.93,13.3164
3088,Sertraline,normal,27.03373382072538,1476.928748617701,0.076303,-0.019295,-0.010791,46.307,77.698,5.743,27.894,65.763,115.823,9.5063
3089,Sertraline,normal,37.60513008557062,1027.4731780556122,0.054596,-0.029835,-0.013208,71.603,95.099,NA,8.547,27.486,52.521,8.1546
3090,Sertraline,normal,38.125663059403045,1368.1868587717424,0.054019,-0.0256,-0.012483,61.441,89.879,0.126,14.679,39.554,72.436,7.6296
3091,Sertraline,normal,65.21188387296056,1101.702443238933,0.03125,-0.036386,-0.013786,87.325,99.26,NA,0.818,12.532,28.005,4.9729
3092,Sertraline,normal,104.07011824178018,2635.583043732728,0.019708,-0.030981,-0.013354,74.353,96.146,NA,7.094,24.651,47.854,2.9811
3093,Sertraline,normal,65.48680312443479,1257.461954239763,0.031188,-0.034843,-0.013702,83.622,98.655,NA,2.575,15.881,33.479,4.8972
3094,Sertraline,normal,42.29046156304887,927.1537907486452,0.048396,-0.033068,-0.013568,79.364,97.689,NA,4.604,19.798,39.885,7.4765
3095,Sertraline,normal,27.644549524596307,1561.0283026142592,0.074598,-0.018832,-0.010636,45.196,76.577,6.286,29.181,68.322,120.062,9.1814
3096,Sertraline,normal,29.109226837938305,1083.758074073918,0.070775,-0.025028,-0.012361,60.066,88.999,0.538,15.634,41.44,75.555,9.9073
3097,Sertraline,normal,60.77948473587142,926.8636380683524,0.033466,-0.037478,-0.013829,89.947,99.568,NA,NA,10.11,24.083,5.3746
3098,Sertraline,normal,33.46992679854264,1260.160834970948,0.06156,-0.024853,-0.012323,59.648,88.723,0.665,15.929,42.026,76.528,8.5933
3099,Sertraline,normal,38.848065678793,1762.5196359275112,0.053104,-0.022001,-0.011613,52.802,83.615,2.987,21.386,52.832,94.405,7.039
3100,Sertraline,normal,51.88210978906109,1085.4296432701049,0.03942,-0.033713,-0.013622,80.911,98.075,NA,3.858,18.362,37.532,6.1269
3101,Sertraline,normal,50.675806784274506,1817.0914618135464,0.04064,-0.025613,-0.012486,61.471,89.898,0.118,14.658,39.513,72.368,5.7412
3102,Sertraline,normal,28.04810395308774,1640.177986800776,0.073498,-0.018349,-0.010468,44.037,75.373,6.879,30.59,71.123,124.706,8.9267
3103,Sertraline,normal,39.93411516637206,1380.1061312725822,0.051553,-0.026188,-0.012602,62.852,90.737,NA,13.735,37.69,69.357,7.3457
3104,Sertraline,normal,16.71878415699208,745.5387184360325,0.123384,-0.02226,-0.011684,53.425,84.126,2.757,20.837,51.747,92.608,16.4403
3105,Sertraline,normal,25.124313402461823,801.5887113033432,0.081871,-0.027437,-0.012835,65.849,92.414,NA,11.839,33.953,63.188,11.8713
3106,Sertraline,normal,30.40215021829574,1075.4441064625469,0.067733,-0.025825,-0.012529,61.979,90.212,NA,14.315,38.833,71.246,9.5991
3107,Sertraline,normal,19.45777020890672,888.6243599232699,0.106026,-0.021902,-0.011586,52.566,83.418,3.078,21.597,53.252,95.097,14.0257
3108,Sertraline,normal,23.90969631009803,1575.1227293481584,0.086027,-0.016758,-0.009882,40.22,71.151,9.059,35.771,81.434,141.797,9.9562
3109,Sertraline,normal,37.939009396430606,1188.66803477016,0.054206,-0.02772,-0.012884,66.528,92.767,NA,11.43,33.145,61.854,7.8894
3110,Sertraline,normal,25.71234828372894,2794.8363492338062,0.076952,-0.011094,-0.007336,26.626,52.82,21.618,65.69,141.032,240.63,6.906
3111,Sertraline,normal,33.060513564715876,1608.0506757917722,0.062411,-0.020968,-0.011317,50.323,81.483,3.963,23.687,57.401,101.967,8.0931
3112,Sertraline,normal,33.21289396022746,757.1985193698605,0.06166,-0.032516,-0.013517,78.038,97.325,NA,5.248,21.047,41.937,9.4747
3113,Sertraline,normal,28.07087682534964,1703.295918386377,0.0734,-0.017846,-0.010289,42.831,74.082,7.529,32.131,74.19,129.79,8.7869
3114,Sertraline,normal,35.60668622463633,1150.4036578045311,0.057777,-0.027241,-0.0128,65.378,92.163,NA,12.128,34.524,64.126,8.3555
3115,Sertraline,normal,19.40506485412451,1454.1716967135992,0.105506,-0.01514,-0.009229,36.336,66.448,11.721,42.105,94.048,162.714,11.5281
3116,Sertraline,normal,48.08822872973369,2648.731023549894,0.042893,-0.01918,-0.010753,46.031,77.422,5.875,28.209,66.389,116.857,5.328
3117,Sertraline,normal,45.23875795419097,1345.8167716735834,0.045432,-0.028525,-0.013016,68.461,93.718,NA,10.295,30.913,58.173,6.6807
3118,Sertraline,normal,65.4760155172638,935.9824506826532,0.031027,-0.038097,-0.013847,91.433,99.702,NA,NA,8.698,21.795,5.0088
3119,Sertraline,normal,13.705426560185597,997.8916703507005,0.149574,-0.015492,-0.009376,37.181,67.508,11.096,40.619,91.086,157.801,16.5626
3120,Sertraline,normal,26.928209986204564,1538.655345258563,0.076574,-0.018668,-0.010579,44.803,76.172,6.485,29.653,69.258,121.615,9.3828
3121,Sertraline,normal,61.94240202792722,2728.937620839152,0.033301,-0.022443,-0.011733,53.863,84.481,2.597,20.46,50.995,91.365,4.4532
3122,Sertraline,normal,35.637759129668645,1108.100807936888,0.057702,-0.027839,-0.012904,66.813,92.912,NA,11.259,32.811,61.303,8.4112
3123,Sertraline,normal,51.72402571280534,994.2139175026538,0.039487,-0.034829,-0.013701,83.591,98.649,NA,2.59,15.909,33.526,6.1996
3124,Sertraline,normal,40.78297407571408,1415.3752974290444,0.050482,-0.026123,-0.012589,62.695,90.644,NA,13.837,37.893,69.694,7.1862
3125,Sertraline,normal,24.014422632952055,1589.6928809280075,0.085641,-0.016695,-0.009858,40.069,70.977,9.153,35.993,81.878,142.535,9.8911
3126,Sertraline,normal,26.51772501457289,1175.6596542363718,0.077789,-0.022348,-0.011708,53.635,84.297,2.68,20.656,51.387,92.008,10.3829
3127,Sertraline,normal,21.839789589406315,2577.949745580213,0.089411,-0.010322,-0.006932,24.773,49.908,24.357,72.218,154.036,262.194,7.6356
3128,Sertraline,normal,38.49370038370464,745.5526376483407,0.053065,-0.034732,-0.013695,83.357,98.604,NA,2.699,16.122,33.869,8.3243
3129,Sertraline,normal,30.983898608732005,653.495866364501,0.066017,-0.033602,-0.013613,80.646,98.012,NA,3.982,18.607,37.929,10.2502
3130,Sertraline,normal,25.93729844375243,1376.2039026873267,0.079541,-0.019709,-0.010927,47.302,78.674,5.277,26.791,63.569,112.185,10.014
3131,Sertraline,normal,39.53679424422086,1874.1759377780857,0.052186,-0.021348,-0.011428,51.234,82.285,3.597,22.817,55.675,99.109,6.8235
3132,Sertraline,normal,33.26271557519825,709.8670339234916,0.061506,-0.033441,-0.0136,80.259,97.918,NA,4.17,18.961,38.52,9.5353
3133,Sertraline,normal,19.31300347514739,1459.5946043368776,0.105966,-0.015037,-0.009186,36.09,66.136,11.908,42.552,94.936,164.186,11.5323
3134,Sertraline,normal,20.474637272175077,1390.4456234458655,0.100374,-0.016367,-0.009729,39.28,70.052,9.658,37.192,84.265,146.491,11.4658
3135,Sertraline,normal,150.64051246630277,878.5109256361153,0.01324,-0.041593,-0.013889,99.823,100,NA,NA,NA,0.498,2.2159
3136,Sertraline,normal,31.046246208464392,1416.6612210579556,0.06645,-0.021915,-0.011589,52.596,83.443,3.066,21.57,53.198,95.007,8.7926
3137,Sertraline,normal,30.725841243638648,1523.350207734169,0.067154,-0.020688,-0.011233,49.651,80.878,4.244,24.347,58.712,104.14,8.6534
3138,Sertraline,normal,70.01593816507686,1102.5597557445558,0.029068,-0.03715,-0.013817,89.16,99.486,NA,NA,10.846,25.277,4.6556
3139,Sertraline,normal,84.46083194995563,1094.0862500455662,0.024006,-0.038931,-0.013866,93.435,99.839,NA,NA,6.688,18.558,3.9027
3140,Sertraline,normal,22.2186217394391,1826.522968526073,0.091666,-0.014046,-0.008754,33.709,63.028,13.853,47.185,104.167,179.493,9.5774
3141,Sertraline,normal,41.272910166404614,1397.2642203930889,0.04987,-0.026511,-0.012665,63.625,91.189,NA,13.232,36.698,67.719,7.1391
3142,Sertraline,normal,52.34313591545469,1425.795589581484,0.039222,-0.029881,-0.013214,71.715,95.144,NA,8.487,27.367,52.326,5.8614
3143,Sertraline,normal,26.58108624166069,1036.4051115196355,0.077538,-0.024311,-0.0122,58.347,87.838,1.07,16.879,43.905,79.634,10.7271
3144,Sertraline,normal,30.92532661635952,1294.8369232682523,0.06668,-0.023216,-0.011935,55.719,85.928,1.938,18.915,47.937,86.304,9.0488
3145,Sertraline,normal,28.2436536452233,1508.993400049313,0.073043,-0.01961,-0.010895,47.065,78.444,5.387,27.048,64.082,113.037,9.1734000000000009
3146,Sertraline,normal,41.09582168642698,1803.7615262968804,0.050192,-0.022499,-0.011749,53.999,84.589,2.548,20.344,50.767,90.982,6.7194
3147,Sertraline,normal,21.552407964455004,1746.8701837639828,0.094586,-0.014209,-0.008827,34.102,63.552,13.515,46.379,102.56,176.827,9.9522
3148,Sertraline,normal,37.288497585276545,1516.085308577654,0.055291,-0.023666,-0.012046,56.798,86.733,1.576,18.059,46.243,83.498,7.5643
3149,Sertraline,normal,46.84133396978119,1459.4730595896829,0.043901,-0.027806,-0.012899,66.735,92.873,NA,11.306,32.901,61.453,6.3968
3150,Sertraline,normal,40.50844234247752,1549.000137978259,0.050871,-0.024613,-0.012269,59.07,88.335,0.843,16.349,42.853,77.89,7.0733
3151,Sertraline,normal,41.6152457298121,1019.527624374992,0.049262,-0.031472,-0.01341,75.533,96.551,NA,6.495,23.477,45.921,7.4903
3152,Sertraline,normal,41.51560652550376,1366.6282393730594,0.049564,-0.026949,-0.012747,64.677,91.781,NA,12.565,35.382,65.545,7.1391
3153,Sertraline,normal,29.092888140716813,1707.8938592472205,0.070855,-0.018296,-0.01045,43.91,75.238,6.945,30.749,71.441,125.231,8.5928
3154,Sertraline,normal,39.84921733699719,1699.590654720705,0.051754,-0.022934,-0.011863,55.043,85.411,2.174,19.469,49.029,88.11,6.9865
3155,Sertraline,normal,29.59206499424207,1144.7375509625676,0.069644,-0.024433,-0.012228,58.64,88.041,0.976,16.664,43.478,78.921,9.6548
3156,Sertraline,normal,39.95412948720365,1237.9216181719034,0.051466,-0.027894,-0.012914,66.945,92.979,NA,11.18,32.657,61.044,7.5076
3157,Sertraline,normal,16.137628301019785,1754.8663216772989,0.122602,-0.01109,-0.007334,26.616,52.805,21.632,65.724,141.098,240.74,10.9999
3158,Sertraline,normal,48.39694590810271,3198.1159962263746,0.042497,-0.016718,-0.009867,40.124,71.041,9.119,35.912,81.717,142.266,4.9119
3159,Sertraline,normal,29.17241853238728,2007.112774269939,0.070418,-0.016201,-0.009664,38.882,69.578,9.918,37.816,85.506,148.548,7.9983
3160,Sertraline,normal,51.25437100019455,1659.0843418308243,0.040139,-0.027211,-0.012795,65.307,92.125,NA,12.172,34.61,64.269,5.8024
3161,Sertraline,normal,51.00451074488779,1419.8537190052098,0.040263,-0.029549,-0.013169,70.918,94.815,NA,8.916,28.213,53.721,5.994
3162,Sertraline,normal,39.84386952749692,1694.1843171812534,0.05176,-0.022981,-0.011875,55.154,85.497,2.135,19.377,48.849,87.81,6.9934
3163,Sertraline,normal,34.47487892770723,1078.7995832726956,0.059652,-0.027739,-0.012888,66.574,92.79,NA,11.402,33.09,61.765,8.6842
3164,Sertraline,normal,21.210155296169265,1513.6722573892698,0.096728,-0.015741,-0.009478,37.777,68.243,10.673,39.609,89.075,154.467,10.809
3165,Sertraline,normal,30.256349427608065,3894.471137120059,0.063484,-0.009558,-0.006518,22.94,46.927,27.489,79.678,168.897,286.838,5.1348
3166,Sertraline,normal,32.34463167485164,1602.12960751269,0.063793,-0.020701,-0.011237,49.683,80.908,4.231,24.315,58.649,104.034,8.2229
3167,Sertraline,normal,35.34862378232886,1669.767809742542,0.058368,-0.0214,-0.011443,51.359,82.393,3.548,22.7,55.443,98.725,7.6404
3168,Sertraline,normal,35.65577570959788,1460.3793536303428,0.057825,-0.023553,-0.012019,56.528,86.534,1.666,18.272,46.663,84.191,7.8953
3169,Sertraline,normal,32.69622171642732,869.1603211232169,0.06277,-0.030252,-0.013263,72.604,95.497,NA,8.007,26.437,50.793,9.4197
3170,Sertraline,normal,46.439028246527975,918.9160422649496,0.044001,-0.034455,-0.013676,82.691,98.47,NA,3.009,16.73,34.859,6.8854
3171,Sertraline,normal,73.07418176090363,995.3769097925954,0.027774,-0.038522,-0.013858,92.454,99.777,NA,NA,7.692,20.17,4.4998
3172,Sertraline,normal,26.387403104694418,1122.9342878064804,0.078156,-0.022968,-0.011871,55.124,85.474,2.145,19.402,48.897,87.891,10.5573
3173,Sertraline,normal,48.89698691700971,1111.0055891519075,0.04188,-0.032564,-0.013522,78.154,97.358,NA,5.19,20.938,41.76,6.4383
3174,Sertraline,normal,35.52299299545956,1209.0530221621543,0.057946,-0.026427,-0.012649,63.425,91.073,NA,13.362,36.951,68.139,8.2852
3175,Sertraline,normal,57.03762118450992,758.6739076790217,0.035566,-0.03872,-0.013862,92.929,99.808,NA,NA,7.209,19.4,5.7718
3176,Sertraline,normal,24.18954908419809,1093.3823868667737,0.085283,-0.022057,-0.011629,52.937,83.726,2.937,21.266,52.597,94.012,11.3172
3177,Sertraline,normal,43.421418405522175,1720.3800756176142,0.047472,-0.024064,-0.012142,57.753,87.421,1.262,17.327,44.789,81.092,6.54
3178,Sertraline,normal,44.38685221292112,2656.9025976953976,0.046429,-0.018031,-0.010355,43.273,74.559,7.287,31.557,73.046,127.894,5.5881
3179,Sertraline,normal,48.60598441514904,2332.7586433961637,0.04245,-0.021165,-0.011375,50.796,81.901,3.772,23.232,56.499,100.475,5.5285
3180,Sertraline,normal,44.151401591354066,1644.9834458176797,0.046663,-0.025016,-0.012359,60.039,88.981,0.546,15.653,41.478,75.617,6.5308
3181,Sertraline,normal,36.83192222660792,1015.5065847998584,0.055749,-0.029696,-0.013189,71.271,94.962,NA,8.726,27.836,53.098,8.3135
3182,Sertraline,normal,22.90134567964592,965.0825970341416,0.090047,-0.023118,-0.01191,55.482,85.749,2.019,19.107,48.318,86.93,12.1975
3183,Sertraline,normal,75.7871375746957,1582.372644050085,0.026985,-0.03374,-0.013624,80.976,98.091,NA,3.827,18.301,37.433,4.1953
3184,Sertraline,normal,18.106690965827887,1032.2354790158342,0.113883,-0.018699,-0.01059,44.879,76.251,6.446,29.561,69.075,121.313,13.9665
3185,Sertraline,normal,21.27981141047528,1292.7433240683115,0.096822,-0.01783,-0.010283,42.793,74.04,7.55,32.181,74.29,129.953,11.5854
3186,Sertraline,normal,41.29062863281181,1311.8644599142233,0.049814,-0.027502,-0.012847,66.006,92.496,NA,11.745,33.767,62.878,7.2293
3187,Sertraline,normal,14.610508128376791,1962.3367465762724,0.13027,-0.0092,-0.006319,22.081,45.495,29.129,83.588,176.684,299.751,10.251
3188,Sertraline,normal,36.11709646637749,820.4818976195772,0.056699,-0.032567,-0.013522,78.16,97.36,NA,5.187,20.932,41.75,8.7167
3189,Sertraline,normal,18.586678821872095,1257.1706709860723,0.110583,-0.016418,-0.00975,39.404,70.198,9.578,37.001,83.885,145.861,12.6541
3190,Sertraline,normal,35.41545895832608,1708.1228421139645,0.058261,-0.021092,-0.011354,50.621,81.747,3.843,23.4,56.83,101.022,7.5756
3191,Sertraline,normal,65.16128193786118,1588.8172351422568,0.031459,-0.031542,-0.013418,75.701,96.607,NA,6.41,23.311,45.653,4.7868
3192,Sertraline,normal,35.91988446850598,2936.232709037325,0.056722,-0.014111,-0.008783,33.866,63.237,13.718,46.862,103.523,178.424,5.9431
3193,Sertraline,normal,36.26851651840874,1925.1345453584363,0.056883,-0.019703,-0.010925,47.288,78.661,5.284,26.805,63.598,112.235,7.1604
3194,Sertraline,normal,32.62406691124837,1286.474815240642,0.063181,-0.024137,-0.012159,57.929,87.545,1.205,17.194,44.528,80.66,8.7151
3195,Sertraline,normal,18.624973980899934,1762.6643497699763,0.108069,-0.012492,-0.008033,29.98,57.835,17.498,55.871,121.471,208.188,10.4909
3196,Sertraline,normal,26.13138486255077,787.4020038570279,0.078664,-0.028327,-0.012985,67.985,93.491,NA,10.571,31.457,59.064,11.5388
3197,Sertraline,normal,40.69295724853719,1496.9058246792376,0.050623,-0.025215,-0.012402,60.515,89.291,0.402,15.317,40.814,74.522,7.1073
3198,Sertraline,normal,73.33090342951787,845.8397055808551,0.027584,-0.039743,-0.013879,95.383,99.928,NA,NA,4.528,15.089,4.5163
3199,Sertraline,normal,51.85812870455754,1139.9138287677067,0.039469,-0.033031,-0.013565,79.275,97.666,NA,4.646,19.88,40.019,6.0952
3200,Sertraline,normal,19.22875255292752,1242.7927676635445,0.107019,-0.017007,-0.009978,40.817,71.838,8.693,34.898,79.699,138.919,12.4858
3201,Sertraline,normal,26.650666764522267,1104.8387417855483,0.077371,-0.023368,-0.011973,56.083,86.203,1.815,18.625,47.361,85.347,10.5286
3202,Sertraline,normal,74.68216773342533,1739.837663561337,0.02743,-0.032206,-0.013487,77.294,97.107,NA,5.615,21.762,43.106,4.202
3203,Sertraline,normal,17.67669695695247,1191.1166386130562,0.116288,-0.016467,-0.009769,39.52,70.335,9.503,36.824,83.531,145.274,13.3287
3204,Sertraline,normal,59.566314275702375,1826.85777900697,0.034517,-0.028052,-0.01294,67.326,93.169,NA,10.953,32.213,60.316,5.0454
3205,Sertraline,normal,37.88706458179054,1146.0987304969003,0.054258,-0.028266,-0.012975,67.839,93.42,NA,10.655,31.623,59.341,7.9528
3206,Sertraline,normal,37.584114465287506,1016.9037761343898,0.054619,-0.029984,-0.013228,71.961,95.243,NA,8.354,27.106,51.898,8.1719
3207,Sertraline,normal,48.00623157479191,1134.3860835571757,0.042682,-0.032,-0.013466,76.801,96.957,NA,5.857,22.237,43.888,6.5249
3208,Sertraline,normal,54.397398397187544,1288.3426656846568,0.037668,-0.031967,-0.013463,76.721,96.933,NA,5.896,22.315,44.012,5.7566
3209,Sertraline,normal,36.568394809755155,1696.64784815853,0.056419,-0.021666,-0.01152,52,82.941,3.296,22.107,54.268,96.781,7.427
3210,Sertraline,normal,30.24600896118047,789.0430428459788,0.067838,-0.030536,-0.0133,73.286,95.757,NA,7.652,25.733,49.638,10.2123
3211,Sertraline,normal,46.125683085780615,717.985503486061,0.044114,-0.03727,-0.013822,89.448,99.517,NA,NA,10.582,24.841,7.0725
3212,Sertraline,normal,21.616705746013555,1126.5922583820063,0.095445,-0.019965,-0.011009,47.917,79.265,4.996,26.129,62.254,110.006,12.092
3213,Sertraline,normal,22.051399065821805,2143.374987950137,0.091018,-0.012213,-0.007897,29.31,56.859,18.248,57.659,125.031,214.094,8.7071
3214,Sertraline,normal,20.647807018153937,973.0523688009996,0.099925,-0.021435,-0.011453,51.443,82.465,3.515,22.622,55.288,98.469,13.0899
3215,Sertraline,normal,21.224907796069232,879.5605180106378,0.097149,-0.023374,-0.011974,56.097,86.214,1.81,18.614,47.338,85.309,13.2215
3216,Sertraline,normal,20.86071752263601,1691.597016892576,0.097719,-0.014204,-0.008824,34.089,63.534,13.526,46.405,102.613,176.914,10.2795
3217,Sertraline,normal,55.144339103802686,1599.6200949945098,0.037259,-0.028916,-0.013076,69.398,94.151,NA,9.761,29.867,56.449,5.5053
3218,Sertraline,normal,25.584608894556585,948.7169243489848,0.080523,-0.02509,-0.012375,60.216,89.097,0.493,15.528,41.23,75.207,11.2829
3219,Sertraline,normal,61.20771830752357,1807.1289502973711,0.033576,-0.028643,-0.013035,68.743,93.85,NA,10.132,30.599,57.652,4.9445
3220,Sertraline,normal,19.767217951393757,676.0788350932551,0.104138,-0.026351,-0.012634,63.242,90.967,NA,13.481,37.186,68.527,14.8734
3221,Sertraline,normal,17.41608018971029,1138.1874411048989,0.118126,-0.016862,-0.009922,40.469,71.44,8.904,35.404,80.703,140.585,13.7176
3222,Sertraline,normal,33.489581589007535,2485.700899730926,0.061161,-0.015257,-0.009278,36.616,66.801,11.512,41.607,93.053,161.063,6.7127
3223,Sertraline,normal,21.814570299540055,1166.232988946896,0.09457,-0.019601,-0.010892,47.043,78.423,5.397,27.072,64.129,113.115,11.8742
3224,Sertraline,normal,31.742246986272832,1303.526100764673,0.064956,-0.023513,-0.012009,56.431,86.462,1.698,18.349,46.813,84.443,8.8624
3225,Sertraline,normal,48.265945087579425,2586.9136751880733,0.042742,-0.019565,-0.01088,46.957,78.339,5.437,27.168,64.319,113.43,5.3618
3226,Sertraline,normal,37.094753042118995,1061.9164664639072,0.05538,-0.02912,-0.013107,69.887,94.369,NA,9.488,29.331,55.562,8.2028
3227,Sertraline,normal,17.18972425443935,1438.3120972832703,0.11834,-0.013843,-0.008663,33.224,62.374,14.283,48.21,106.207,182.875,12.2552
3228,Sertraline,normal,23.31434732733512,2112.037274030147,0.086698,-0.01296,-0.008256,31.104,59.442,16.311,53.041,115.833,198.84,8.6166
3229,Sertraline,normal,26.822197460272733,1531.615248119295,0.076877,-0.018677,-0.010583,44.824,76.194,6.474,29.627,69.207,121.53,9.4223
3230,Sertraline,normal,28.128218119329738,1085.294243908312,0.073266,-0.024474,-0.012237,58.737,88.107,0.946,16.593,43.337,78.691,10.1638
3231,Sertraline,normal,26.905764549408055,1151.4096415075492,0.076653,-0.022883,-0.011849,54.92,85.316,2.218,19.57,49.232,88.445,10.3377
3232,Sertraline,normal,15.371697025951976,1403.313265753695,0.131402,-0.012876,-0.008216,30.903,59.158,16.517,53.533,116.811,200.462,13.0061
3233,Sertraline,normal,57.48857251522446,1486.9547053959411,0.035687,-0.030665,-0.013316,73.595,95.872,NA,7.491,25.419,49.116,5.3798
3234,Sertraline,normal,31.11003685445097,1482.751361671736,0.066322,-0.021267,-0.011405,51.042,82.117,3.674,22.997,56.033,99.707,8.6568
3235,Sertraline,normal,24.85690535610768,2647.9035518804435,0.07983,-0.01129,-0.007436,27.096,53.542,20.981,64.174,138.011,235.621,7.2493
3236,Sertraline,normal,32.31600012525702,856.9313307361402,0.063507,-0.030289,-0.013268,72.694,95.532,NA,7.96,26.344,50.641,9.5342
3237,Sertraline,normal,61.050390551868226,1614.3615094566223,0.033615,-0.030332,-0.013274,72.796,95.571,NA,7.907,26.238,50.468,5.049
3238,Sertraline,normal,32.70840702000597,3200.417816261707,0.061317,-0.012144,-0.007863,29.145,56.617,18.438,58.111,125.933,215.59,5.8443
3239,Sertraline,normal,23.43438210834294,1257.5332366721957,0.088031,-0.019548,-0.010875,46.916,78.298,5.456,27.214,64.41,113.58,11.0385
3240,Sertraline,normal,14.102867053966154,1119.2926063544303,0.144734,-0.014454,-0.008935,34.691,64.329,13.019,45.201,100.213,172.935,15.3866
3241,Sertraline,normal,28.507598725726492,1171.1217611053237,0.072326,-0.023507,-0.012007,56.417,86.452,1.703,18.36,46.834,84.478,9.867
3242,Sertraline,normal,31.6782080363747,1233.3927198343447,0.065061,-0.024333,-0.012205,58.4,87.875,1.053,16.841,43.828,79.506,9.0043
3243,Sertraline,normal,23.766670310614817,1037.872883908204,0.086786,-0.022576,-0.011769,54.183,84.736,2.481,20.186,50.457,90.47,11.6358
3244,Sertraline,normal,25.17070873294522,1109.8761967590426,0.08195,-0.02243,-0.01173,53.832,84.456,2.608,20.487,51.048,91.453,10.956
3245,Sertraline,normal,37.39200751892774,2456.2117613932014,0.055013,-0.016796,-0.009897,40.31,71.255,9.002,35.638,81.169,141.359,6.3746
3246,Sertraline,normal,35.347958886271606,2245.8702685649705,0.058239,-0.017232,-0.010063,41.357,72.45,8.371,34.132,78.172,136.39,6.8432
3247,Sertraline,normal,48.00523337520619,2323.946137398996,0.042981,-0.021037,-0.011338,50.49,81.631,3.896,23.526,57.08,101.439,5.5821
3248,Sertraline,normal,30.554298591152225,1695.333331279955,0.067504,-0.019077,-0.010719,45.784,77.174,5.994,28.494,66.952,117.794,8.3625
3249,Sertraline,normal,41.88457365815655,1390.994148379884,0.049132,-0.026811,-0.012722,64.346,91.598,NA,12.772,35.792,66.222,7.0633
