id,drug,cyp2d6,CL_sampled,Vd_sampled,Css,dCdt_rel_24h,dCdt_rel_72h,pct_drop_24h,pct_drop_72h,t_75pct,t_50pct,t_25pct,t_10pct,AUC_deficit_7d
1,Fluoxetine,poor,1.82891609949082,4174.850189102985,0.191066,-1.48e-4,-1.47e-4,0.354,1.061,1165.831,NA,NA,NA,0.4085
2,Fluoxetine,rapid,47.25260026118595,1363.2098194915914,0.063905,-0.007152,-0.00443,17.165,31.893,47.13,158.395,357.001,619.758,3.556
3,Fluoxetine,poor,1.4931730377695167,4245.1536058278525,0.183038,-1.96e-4,-1.85e-4,0.469,1.331,1099.509,NA,NA,NA,0.4854
4,Fluoxetine,normal,3.0467520256739533,2226.1542245460532,0.209948,-0.001374,-0.001103,3.296,7.944,259.091,597.056,1134.609,NA,3.1894
5,Fluoxetine,normal,5.046789828590769,2094.692698286935,0.154547,-0.002369,-0.001862,5.686,13.407,149.392,353.118,675.492,1079.187,3.9123
6,Fluoxetine,normal,16.076077353235597,2979.9292988948832,0.080418,-0.003396,-0.002662,8.15,19.17,98.767,233.01,440.279,694.739,2.8927
7,Fluoxetine,rapid,8.300840204212966,4272.532984438219,0.130743,-0.001125,-9.33e-4,2.699,6.719,282.306,603.633,1078.395,NA,1.7124
8,Fluoxetine,normal,6.400594681073449,2916.449843398876,0.135166,-0.001878,-0.001503,4.508,10.822,184.946,422.715,789.75,1242.716,2.7926
9,Fluoxetine,normal,19.352166507655504,1565.8823307245805,0.136271,-0.003254,-0.002299,7.808,16.553,130.527,389.975,857.726,NA,4.0443
10,Fluoxetine,normal,2.212634626727263,2207.0281484513102,0.231107,-0.001133,-9.17e-4,2.72,6.602,314.454,733.53,1429.522,NA,2.9248
11,Fluoxetine,rapid,18.609267707025815,1634.387990016561,0.07503,-0.006159,-0.00437,14.783,31.464,51.97,143.65,306.626,526.794,4.2011
12,Fluoxetine,normal,15.685499867282996,3001.951228328885,0.169697,-0.001118,-9.04e-4,2.684,6.51,321.951,761.005,NA,NA,2.1153
13,Fluoxetine,normal,13.97566689047696,2260.6161889582977,0.154505,-0.001965,-0.001517,4.716,10.92,197.897,504.74,1038.675,NA,3.1531
14,Fluoxetine,normal,3.237325485298338,1378.6748483772258,0.245921,-0.002156,-0.001681,5.174,12.101,170.749,414.836,813.362,1317.788,5.5954
15,Fluoxetine,rapid,21.527536109815735,1067.4622963825557,0.098562,-0.00632,-0.00401,15.169,28.869,56.249,199.109,480.005,853.963,4.9133
16,Fluoxetine,normal,19.398215070140544,2028.515956971542,0.10612,-0.003514,-0.00261,8.434,18.795,104.539,276.604,579.973,983.958,3.6494
17,Fluoxetine,rapid,15.832719759816474,931.475104219943,0.110357,-0.006587,-0.004215,15.808,30.351,51.831,184.646,470.607,857.335,5.7621
18,Fluoxetine,rapid,2.9930513269804204,1077.6973654678895,0.277403,-0.002469,-0.0019,5.926,13.679,150.713,379.391,775.036,1304.629,7.0769
19,Fluoxetine,normal,30.97283782157108,2642.1305479882535,0.082971,-0.003574,-0.002717,8.577,19.566,97.96,246.583,498.245,830.253,2.9989
20,Fluoxetine,normal,3.0411277452709045,2060.491619174914,0.258207,-0.001004,-8.11e-4,2.409,5.839,361.595,835.159,NA,NA,2.8853
21,Fluoxetine,normal,10.473284383800936,2705.200141316001,0.096444,-0.003088,-0.00242,7.41,17.426,110.443,260.393,492.283,776.198,3.16
22,Fluoxetine,normal,2.47313626962841,2056.0806064971644,0.22398,-0.001383,-0.00111,3.32,7.989,259.924,610.75,1192.105,NA,3.4163
23,Fluoxetine,normal,10.004385244158764,2150.426426483549,0.10531,-0.003521,-0.002709,8.45,19.504,97.652,237.597,459.638,735.757,3.8211
24,Fluoxetine,normal,18.88554671543753,849.4050892927844,0.126864,-0.005802,-0.003516,13.926,25.314,70.307,284.557,688.548,1222.968,5.4833
25,Fluoxetine,rapid,7.910889493277128,4897.169221885658,0.104638,-0.001313,-0.001085,3.151,7.813,246.249,539.645,995.057,NA,1.5887
26,Fluoxetine,rapid,11.254970415454943,864.1242983213793,0.120263,-0.006785,-0.004489,16.284,32.319,47.78,155.93,402.216,757.842,6.7247
27,Fluoxetine,normal,11.101929052505875,2908.330202285857,0.135174,-0.001855,-0.00148,4.453,10.658,189.373,437.564,828.446,1320.942,2.7451
28,Fluoxetine,rapid,13.434042911657006,2642.6338971835676,0.085428,-0.003581,-0.002782,8.594,20.029,94.149,225.162,428.965,679.478,3.1951
29,Fluoxetine,rapid,3.1650164184036855,1824.2575742505649,0.245962,-0.001431,-0.001139,3.434,8.203,255.995,600.305,1145.261,NA,3.8391
30,Fluoxetine,rapid,5.683330476041313,1404.64152644122,0.15091,-0.003714,-0.002818,8.913,20.287,93.648,234.003,463.358,753.811,5.6543
31,Fluoxetine,rapid,15.385751067584048,1834.6322132180317,0.140841,-0.002771,-0.002057,6.65,14.811,143.438,393.515,845.242,NA,3.8189
32,Fluoxetine,poor,1.3742077964781687,3259.3828214778273,0.214827,-4.01e-4,-3.46e-4,0.963,2.492,761.874,NA,NA,NA,1.0449
33,Fluoxetine,rapid,11.835755535287124,1991.1237531474485,0.219556,-0.001173,-8.94e-4,2.815,6.434,432.535,1232.489,NA,NA,2.6082
34,Fluoxetine,normal,13.664095106524885,7099.59785246258,0.075622,-0.001344,-0.001139,3.225,8.2,224.309,477.841,865.023,1351.771,1.2201
35,Fluoxetine,rapid,12.209841466972,2247.2328888817447,0.125571,-0.002704,-0.002087,6.491,15.03,133.691,329.551,656.284,1082.714,3.525
36,Fluoxetine,normal,7.486888696962435,2090.1768771606585,0.135972,-0.002745,-0.002134,6.587,15.368,128.938,309.688,596.724,953.813,3.9199
37,Fluoxetine,normal,7.608296941472346,2814.71138832025,0.112433,-0.002486,-0.001968,5.965,14.172,138.907,323.422,611.361,970.15,3.0184
38,Fluoxetine,poor,1.4905597200628171,1567.3570605401617,0.348007,-9.43e-4,-7.65e-4,2.264,5.504,383.268,885.04,NA,NA,3.6699
39,Fluoxetine,normal,7.475006703617062,1517.5508495529489,0.104775,-0.004978,-0.003726,11.947,26.83,65.698,166.121,327.821,531.193,5.1309
40,Fluoxetine,poor,1.0866265837462692,3668.27904995348,0.199881,-2.84e-4,-2.53e-4,0.682,1.823,1026.807,NA,NA,NA,0.714
41,Fluoxetine,normal,19.835379757372195,2309.267089317326,0.147838,-0.001976,-0.001508,4.743,10.858,203.778,529.043,1093.132,NA,2.9837
42,Fluoxetine,rapid,29.32505691744778,1633.9878104927443,0.052323,-0.008428,-0.005663,20.228,40.772,33.711,100.364,220.917,384.313,3.7058
43,Fluoxetine,normal,2.9920643855528968,2261.274320034188,0.197188,-0.00148,-0.001186,3.552,8.54,241.297,564.452,1095.568,NA,3.2149
44,Fluoxetine,rapid,26.079303983531783,3112.0825208559354,0.111862,-0.002155,-0.001711,5.172,12.319,163.312,389.131,766.12,1262.387,2.6109
45,Fluoxetine,normal,20.651076886027976,2581.1894065126744,0.081674,-0.003782,-0.002898,9.076,20.866,90.098,221.774,436.432,713.221,3.1575
46,Fluoxetine,poor,5.418649795367762,3747.720602841106,0.134125,-0.001285,-0.00105,3.084,7.56,261.584,583.769,1089.337,NA,1.9579
47,Fluoxetine,rapid,9.683411714441016,1415.2815695824129,0.115695,-0.004713,-0.003461,11.31,24.918,72.317,191.378,400.129,681.652,5.2248
48,Fluoxetine,normal,4.397245924815801,2539.5714606760052,0.19984,-0.001182,-9.55e-4,2.836,6.878,297.662,672.688,1247.299,NA,2.6374
49,Fluoxetine,normal,12.5640966135568,2034.157156106448,0.13636,-0.002677,-0.00204,6.424,14.691,139.753,357.834,738.265,1244.801,3.7167
50,Fluoxetine,normal,21.79924766071139,1305.661287449696,0.086088,-0.006271,-0.00418,15.051,30.099,53.8,169.488,395.275,700.026,4.5283
51,Fluoxetine,normal,4.692917194602238,1232.4707165748605,0.181589,-0.003485,-0.002643,8.364,19.033,101.471,255.247,511.244,840.775,6.3865
52,Fluoxetine,rapid,10.385367141918088,4531.746131042775,0.083641,-0.002057,-0.001672,4.938,12.039,161.575,364.842,683.68,1089.467,1.9334
53,Fluoxetine,normal,5.887236727391498,1248.028279506861,0.143626,-0.004379,-0.003276,10.51,23.587,77.627,197.867,396.704,650.998,6.2001
54,Fluoxetine,normal,4.725136476387202,1813.76981462796,0.161639,-0.002649,-0.002066,6.358,14.874,133.653,320.143,617.621,991.395,4.517
55,Fluoxetine,normal,14.450170935768591,2162.566829679669,0.076968,-0.004785,-0.00361,11.485,25.99,68.508,171.212,335.005,539.755,3.6655
56,Fluoxetine,normal,24.960080121585428,2013.3155728309737,0.163215,-0.001883,-0.001375,4.519,9.9,251.78,684.854,1429.497,NA,2.9478
57,Fluoxetine,normal,6.864457346398152,1059.9239968497743,0.111961,-0.006495,-0.004689,15.588,33.761,47.538,126.505,256.796,422.973,6.757
58,Fluoxetine,normal,18.37118766184688,2475.3238960687813,0.078307,-0.004125,-0.003148,9.9,22.665,81.401,200.794,393.001,637.409,3.2777
59,Fluoxetine,normal,6.506185872077163,1291.3913250525786,0.199054,-0.002799,-0.002095,6.717,15.087,138.944,384.986,872.811,NA,5.5098
60,Fluoxetine,poor,1.3188922796478617,1953.5022186368672,0.334346,-5.23e-4,-4.38e-4,1.256,3.155,643.995,1433.237,NA,NA,2.0376
61,Fluoxetine,rapid,17.763507938516696,3861.931468292986,0.080357,-0.002645,-0.002133,6.347,15.357,124.74,281.889,518.554,805.197,2.3555
62,Fluoxetine,rapid,13.661202091536664,1239.5331043507565,0.179607,-0.002935,-0.002035,7.044,14.652,164.884,559.25,1279.447,NA,4.6604
63,Fluoxetine,rapid,22.333216044073037,1544.0707338714649,0.131365,-0.003378,-0.002347,8.107,16.897,128.606,387.778,848.495,NA,3.961
64,Fluoxetine,poor,1.75522967460812,1643.7819645147354,0.3069,-0.001143,-9.21e-4,2.744,6.628,316.724,736.628,1414.243,NA,3.8895
65,Fluoxetine,normal,11.551689992340645,1033.4311832790577,0.106037,-0.006662,-0.004557,15.99,32.809,47.796,142.658,334.627,613.645,6.0929
66,Fluoxetine,rapid,19.566844816264513,2981.891835504644,0.116522,-0.002159,-0.00171,5.182,12.311,163.575,387.864,756.901,1239.143,2.7173
67,Fluoxetine,normal,7.5677283881821555,4626.45511068486,0.128395,-9.9e-4,-8.28e-4,2.375,5.962,312.087,660.841,1177.466,NA,1.4982
68,Fluoxetine,normal,8.359626374410444,2698.669025613378,0.132245,-0.002129,-0.001688,5.108,12.157,164.715,381.562,716.748,1127.357,3.0533
69,Fluoxetine,normal,16.57809163309543,4301.126391576857,0.062832,-0.003083,-0.002483,7.399,17.875,105.614,241.041,447.488,701.849,2.1331
70,Fluoxetine,normal,3.8562552915815793,1541.369575496214,0.168355,-0.003016,-0.002334,7.239,16.807,116.622,285.416,565.776,932.764,5.2825
71,Fluoxetine,normal,7.25013609846647,2129.1134635193293,0.153639,-0.002299,-0.001798,5.518,12.943,156.86,375.954,727.797,1171.175,3.7447
72,Fluoxetine,rapid,26.16264075583,1565.208332525658,0.095203,-0.004772,-0.003272,11.452,23.558,78.691,236.585,524.641,907.158,3.979
73,Fluoxetine,poor,2.730434129080978,2082.642543571361,0.217205,-0.00144,-0.001153,3.455,8.304,248.976,581.056,1122.112,NA,3.4429
74,Fluoxetine,normal,15.223441265926589,1642.1020828910243,0.069255,-0.006755,-0.004852,16.213,34.937,45.15,121.044,247.05,409.498,4.3111
75,Fluoxetine,rapid,24.784767754434775,2202.61681608637,0.114943,-0.002894,-0.002158,6.945,15.534,133.385,352.461,734.408,1240.181,3.281
76,Fluoxetine,normal,14.389795515333162,1870.6285067308995,0.095463,-0.004359,-0.003241,10.461,23.338,78.772,203.951,417.643,699.885,4.0657
77,Fluoxetine,normal,12.4229411806424,2144.534347331326,0.146799,-0.002287,-0.001759,5.489,12.664,165.91,421.403,865.424,NA,3.4668
78,Fluoxetine,rapid,17.362585361799898,2388.0512464108,0.059707,-0.005612,-0.004221,13.47,30.39,55.915,140.05,271.758,433.966,3.3023
79,Fluoxetine,normal,5.260347994159315,1871.555241651287,0.135701,-0.003115,-0.002416,7.476,17.396,111.619,270.216,527.391,857.932,4.4126
80,Fluoxetine,normal,21.13512623426224,1400.4410399658,0.11623,-0.004291,-0.00293,10.298,21.098,93.202,290.995,655.793,1139.749,4.3393
81,Fluoxetine,normal,3.0932061677615454,1667.7070651663626,0.241299,-0.001717,-0.001358,4.122,9.776,212.883,503.327,965.206,NA,4.4724
82,Fluoxetine,normal,1.329791667978107,1383.9118975090437,0.358826,-0.001161,-9.33e-4,2.787,6.719,315.586,748.46,NA,NA,4.6028
83,Fluoxetine,normal,25.768329597189258,1836.412772508541,0.050523,-0.008087,-0.005635,19.408,40.572,35.367,99.071,207.021,348.88,3.5934
84,Fluoxetine,normal,3.168290362289591,1776.7669394747832,0.238178,-0.00159,-0.001262,3.817,9.086,229.487,539.109,1028.882,NA,4.1116
85,Fluoxetine,normal,8.080931317605065,1956.4519118429084,0.184238,-0.001886,-0.001463,4.526,10.53,205.145,522.114,1080.498,NA,3.6338
86,Fluoxetine,poor,8.249785213556349,1755.591876484129,0.112231,-0.00403,-0.00306,9.672,22.03,84.43,209.639,410.753,662.365,4.5619
87,Fluoxetine,rapid,12.501015868453084,1513.1187363107726,0.077613,-0.006559,-0.00473,15.742,34.055,46.928,125.113,254.504,420.532,4.7208
88,Fluoxetine,normal,10.218093833171665,7731.55595213246,0.068587,-0.00124,-0.001043,2.975,7.513,253.188,569.365,1095.36,NA,1.0065
89,Fluoxetine,normal,5.041810444607082,3977.8600592435255,0.145101,-9.73e-4,-8.06e-4,2.335,5.804,331.596,720.497,1316.833,NA,1.6375
90,Fluoxetine,normal,4.565093042084285,2729.5995458871917,0.163456,-0.001532,-0.001232,3.677,8.87,228.319,520.623,976.979,NA,2.7754
91,Fluoxetine,poor,6.149436789978283,3069.005520239196,0.121855,-0.002007,-0.001605,4.817,11.555,172.726,399.433,760.861,1223.766,2.6837
92,Fluoxetine,rapid,17.36977832289373,1338.4260315553804,0.070162,-0.007808,-0.005333,18.74,38.395,37.649,109.652,241.226,423.122,4.704
93,Fluoxetine,rapid,8.843450052159984,3708.480682273258,0.102041,-0.002037,-0.001642,4.889,11.823,166.111,376.04,699.783,1102.656,2.3099
94,Fluoxetine,normal,3.149770567304224,2408.1719148508837,0.20526,-0.001245,-0.001006,2.989,7.24,282.906,645.147,1215.729,NA,2.8494
95,Fluoxetine,normal,12.46267159182286,1699.3210682037263,0.098706,-0.004634,-0.003427,11.122,24.676,73.25,190.882,392,657.887,4.4298
96,Fluoxetine,normal,22.754909390340355,1606.9057956834913,0.116429,-0.003783,-0.002649,9.078,19.074,106.642,315.618,692.398,1191.774,3.9718
97,Fluoxetine,normal,4.461132747840598,2232.1037662529034,0.165804,-0.001995,-0.001581,4.788,11.384,177.953,416.122,793.516,1269.336,3.5826
98,Fluoxetine,normal,8.221164130351298,2362.103998418183,0.152727,-0.002028,-0.001597,4.867,11.496,178.057,422.712,815.351,1312.788,3.3204
99,Fluoxetine,rapid,3.4652662124527915,1024.8447346323574,0.274007,-0.002579,-0.001962,6.19,14.128,147.69,390.642,858.668,NA,7.1665
100,Fluoxetine,normal,3.5673093351543397,1775.3217275118832,0.274033,-0.00113,-8.99e-4,2.711,6.47,345.852,865.769,NA,NA,3.3606
101,Fluoxetine,rapid,32.79183347511019,3060.9510060488615,0.073872,-0.003571,-0.002779,8.572,20.005,94.362,228.829,449.477,737.425,2.7536
102,Fluoxetine,rapid,16.222548283116577,3531.0265639346,0.112313,-0.001914,-0.001548,4.593,11.146,176.296,398.017,742.229,1174.59,2.4017
103,Fluoxetine,normal,15.878035574654689,2258.1125454601174,0.099988,-0.003467,-0.002641,8.322,19.018,101.336,253.283,506.865,837.916,3.5198
104,Fluoxetine,rapid,3.4200949429739818,638.7563043913659,0.219991,-0.005475,-0.003975,13.141,28.621,59.866,159.97,334.492,571.116,11.3246
105,Fluoxetine,normal,3.421808326602543,5217.76841124059,0.121057,-6.82e-4,-5.75e-4,1.636,4.141,471.969,1093.504,NA,NA,0.9768
106,Fluoxetine,normal,13.07932114512988,984.5346253668416,0.147384,-0.004719,-0.003145,11.325,22.645,84.464,300.545,743.935,1335.409,5.8146
107,Fluoxetine,rapid,21.52343604017986,2825.2095374647183,0.104837,-0.002605,-0.002037,6.252,14.663,135.847,328.247,647.239,1065.014,2.8884
108,Fluoxetine,poor,6.614797759895062,1430.9356412875334,0.165042,-0.003231,-0.002443,7.755,17.587,112.453,289.252,599.131,1016.88,5.3549
109,Fluoxetine,normal,2.2854509320318304,1515.7491634304836,0.274098,-0.001633,-0.001295,3.92,9.324,223.504,528.063,1019.008,NA,4.8524
110,Fluoxetine,poor,1.5659971292623436,654.4776067830696,0.426115,-0.002714,-0.002084,6.514,15.005,134.802,336.501,675.835,1116.257,11.91
111,Fluoxetine,poor,1.636198242934195,3548.1731850192764,0.209681,-2.89e-4,-2.58e-4,0.693,1.858,888.646,NA,NA,NA,0.7676
112,Fluoxetine,normal,6.832451272204881,1125.363252656549,0.12844,-0.005358,-0.003916,12.858,28.197,61.213,161.347,331.387,554.616,6.537
113,Fluoxetine,normal,3.5795770609342332,2343.3737010464415,0.195737,-0.001433,-0.00115,3.44,8.283,247.397,567.522,1069.468,NA,3.1
114,Fluoxetine,rapid,9.642526469357136,1330.6020165993034,0.17963199999999999,-0.002921,-0.00213,7.009,15.338,141.207,426.566,993.764,NA,4.9872
115,Fluoxetine,rapid,8.783091346674738,2456.1927064586416,0.154,-0.001896,-0.001497,4.551,10.781,190.786,451.872,872.635,1409.237,3.1449
116,Fluoxetine,normal,7.643450517010915,3142.5927963455856,0.154247,-0.00136,-0.001103,3.265,7.941,251.766,561.794,1032.727,NA,2.3567
117,Fluoxetine,normal,2.3666733677681555,3412.756318160648,0.175112,-7.7e-4,-6.38e-4,1.848,4.597,441.885,1031.192,NA,NA,1.5567
118,Fluoxetine,rapid,18.94012303799769,2503.3771004398536,0.100776,-0.003087,-0.002374,7.409,17.093,114.824,283.797,565.867,935.301,3.2064
119,Fluoxetine,rapid,29.2829266574388,3379.2774581958633,0.081764,-0.002934,-0.002333,7.041,16.795,114.42,268.706,517.198,838.729,2.5934
120,Fluoxetine,normal,4.394447593885434,1617.730969589334,0.24002,-0.0017,-0.001328,4.079,9.561,226.761,571.027,1178.161,NA,4.3157
121,Fluoxetine,rapid,11.603316757477051,1026.4389637769416,0.072704,-0.009786,-0.006591,23.487,47.455,26.557,78.328,166.406,282.238,5.9449
122,Fluoxetine,rapid,6.964651770460982,827.333884615693,0.140277,-0.006419,-0.004485,15.406,32.294,49.599,142.001,322.214,592.511,7.9933
123,Fluoxetine,normal,18.247238545216085,1474.2540391607777,0.082073,-0.006129,-0.004276,14.71,30.784,53.172,152.435,337.444,591.12,4.4714
124,Fluoxetine,rapid,27.358475607844948,5419.273745529536,0.102574,-0.001343,-0.001158,3.223,8.34,215.444,453.614,817.209,1275.557,1.696
125,Fluoxetine,normal,11.37235573730335,2223.2777027830357,0.099854,-0.003592,-0.00276,8.621,19.873,95.508,232.935,451.74,725.202,3.6879
126,Fluoxetine,normal,3.2423170713419607,1370.3205736148775,0.247169,-0.002155,-0.00168,5.173,12.094,170.991,416.055,817.181,1326.007,5.6194
127,Fluoxetine,normal,5.578132975247245,917.9336297365944,0.213656,-0.00371,-0.002696,8.905,19.408,102.026,300.943,748.252,1413.796,7.4755
128,Fluoxetine,normal,10.428457053485976,985.846601608402,0.12059,-0.006139,-0.004218,14.733,30.369,53.796,161.987,388.656,719.435,6.4294
129,Fluoxetine,normal,12.391358754737482,4598.165733800423,0.089878,-0.001888,-0.001547,4.531,11.135,172.903,380.453,691.718,1070.098,1.9337
130,Fluoxetine,normal,7.536437059782361,2791.110277752908,0.136544,-0.001961,-0.001563,4.706,11.254,178.155,408.948,763.274,1195.206,2.9276
131,Fluoxetine,rapid,16.980662083594712,3850.967350633981,0.117141,-0.001624,-0.001331,3.897,9.584,202.544,448.675,829.233,1308.271,2.1707
132,Fluoxetine,normal,6.810723504423825,1226.8491848336034,0.134225,-0.004728,-0.003497,11.348,25.177,71.331,185.433,378.848,632.391,6.1447
133,Fluoxetine,rapid,3.5344351615676857,1939.069922556528,0.264502,-0.001037,-8.32e-4,2.489,5.988,365.869,884.078,NA,NA,3.0153
134,Fluoxetine,poor,1.3988993411853377,3377.0025165894094,0.211483,-3.64e-4,-3.17e-4,0.873,2.28,805.767,NA,NA,NA,0.9434
135,Fluoxetine,normal,3.5331195745841932,1615.470808118503,0.258116,-0.001552,-0.001222,3.724,8.801,244.313,597.776,1194.227,NA,4.2932
136,Fluoxetine,normal,11.92639925897632,2736.827068177095,0.145344,-0.001768,-0.001403,4.243,10.105,203.543,480.15,930.992,NA,2.7897
137,Fluoxetine,normal,7.570370727850961,1178.5614903705332,0.1291,-0.005065,-0.003698,12.156,26.627,66.124,175.936,368.393,628.885,6.2068
138,Fluoxetine,normal,6.008084461479081,1234.7834132231087,0.178508,-0.003441,-0.002576,8.259,18.55,105.879,278.943,595.021,1035.177,6.0739
139,Fluoxetine,normal,20.48517183499858,2653.350566411321,0.148428,-0.001677,-0.001312,4.024,9.444,228.787,568.25,1149.617,NA,2.639
140,Fluoxetine,normal,17.27879309056558,3895.001129393662,0.110873,-0.001742,-0.001426,4.181,10.266,188.87,418.615,771.512,1212.505,2.1984
141,Fluoxetine,rapid,33.71508999939883,1217.573600735972,0.076329,-0.0068780000000000004,-0.004268,16.506,30.731,50.12,174.037,402.715,705.678,4.0669
142,Fluoxetine,rapid,11.709191830711108,1593.325666646654,0.105894,-0.004579,-0.003372,10.989,24.28,74.851,197.275,410.904,697.316,4.6683
143,Fluoxetine,normal,4.1493224383571405,1742.7512030990015,0.199944,-0.002117,-0.00166,5.081,11.952,171.338,408.808,787.292,1258.322,4.5092
144,Fluoxetine,rapid,18.904122286854413,1857.188658268025,0.156747,-0.002278,-0.00167,5.466,12.021,194.343,547.151,1166.625,NA,3.4338
145,Fluoxetine,normal,20.921603764984017,1179.38782889829,0.074196,-0.007933,-0.005157,19.039,37.128,37.726,121.497,290.819,525.577,4.7543
146,Fluoxetine,rapid,8.67534737846493,2549.8196398274235,0.11204,-0.002782,-0.002184,6.677,15.723,124.34,292.717,554.076,874.74,3.3198
147,Fluoxetine,normal,8.91561002618787,1078.0345725027746,0.157243,-0.004309,-0.003065,10.342,22.07,85.975,257.262,619.585,1131.404,6.1978
148,Fluoxetine,normal,5.384746744551805,1991.7123056964424,0.181843,-0.002007,-0.001577,4.816,11.354,181.204,431.527,831.533,1331.991,3.9009
149,Fluoxetine,normal,2.985062343424423,1340.1734049330998,0.268409,-0.001971,-0.00154,4.73,11.087,188.86,460.651,909.865,NA,5.6019
150,Fluoxetine,normal,9.205358169436996,1973.7508031557936,0.156614,-0.002366,-0.001824,5.679,13.132,158.045,397.29,809.414,1356.262,3.8395
151,Fluoxetine,normal,5.874173793470076,1580.397035698905,0.130341,-0.003861,-0.002946,9.267,21.21,88.405,218.162,426.827,689.863,5.1144
152,Fluoxetine,poor,2.137725325967012,3155.764059801172,0.199592,-6.65e-4,-5.55e-4,1.595,3.995,493.912,1115.781,NA,NA,1.5471
153,Fluoxetine,normal,8.770132085639657,1844.7097221646288,0.196957,-0.001772,-0.00136,4.253,9.794,232.089,626.948,1349.891,NA,3.5892
154,Fluoxetine,normal,4.900106928436575,1751.3781659510494,0.228573,-0.001624,-0.001272,3.898,9.161,237.193,594.283,1218.818,NA,3.9431
155,Fluoxetine,rapid,28.696791368148627,3115.9627920761213,0.06029,-0.004357,-0.00338,10.456,24.336,74.418,179.461,344.921,553.657,2.7189
156,Fluoxetine,poor,2.492740352017906,1986.0776202126503,0.245827,-0.001248,-0.001004,2.995,7.226,287.209,662.201,1257.101,NA,3.3975
157,Fluoxetine,normal,5.054378702659928,1658.4208169020503,0.167274,-0.002801,-0.002169,6.723,15.614,127.133,308.287,598.651,961.335,4.8873
158,Fluoxetine,poor,1.0940542007441023,3447.7285724386934,0.218317,-2.38e-4,-2.17e-4,0.572,1.561,1081.027,NA,NA,NA,0.6714
159,Fluoxetine,normal,6.136344748734424,3124.154777924314,0.204318,-6.48e-4,-5.42e-4,1.556,3.902,495.959,1083.137,NA,NA,1.5483
160,Fluoxetine,normal,13.311182460542854,1262.3218094502613,0.114693,-0.005081,-0.003564,12.194,25.657,69.344,204.313,471.906,842.484,5.2267
161,Fluoxetine,rapid,33.93745328745874,2453.342529169929,0.077075,-0.004097,-0.003051,9.834,21.964,85.225,220.903,453.596,761.377,3.0949
162,Fluoxetine,normal,5.880834076792217,3909.458957384938,0.139385,-0.001122,-9.24e-4,2.693,6.655,291.613,635.684,1157.954,NA,1.7997
163,Fluoxetine,normal,9.478753284356609,2520.8552619323827,0.128188,-0.002381,-0.001872,5.715,13.482,148.297,349.699,666.69,1061.201,3.2642
164,Fluoxetine,normal,6.428290606799853,900.6156409015492,0.188866,-0.004305,-0.003078,10.331,22.161,85.354,254.191,631.677,1192.423,7.4842
165,Fluoxetine,normal,4.9187917825211285,1603.7383059199883,0.174429,-0.002765,-0.002138,6.636,15.396,129.434,314.924,613.813,988.44,5.0232
166,Fluoxetine,normal,5.025492019467408,1825.3741329510224,0.155241,-0.002757,-0.002146,6.616,15.448,128.048,307.299,592.813,950.598,4.5001
167,Fluoxetine,normal,30.446630581125294,3397.923194595925,0.148455,-0.001208,-9.91e-4,2.899,7.135,284.283,670.05,1325.855,NA,2.0402
168,Fluoxetine,normal,20.457710605789693,4534.822825807244,0.098672,-0.001734,-0.001441,4.162,10.376,182.654,396.563,719.458,1118.013,1.9921
169,Fluoxetine,normal,12.8502910172625,3823.7606166871096,0.123745,-0.001504,-0.001232,3.611,8.873,219.076,481.36,878.276,1365.665,2.1242
170,Fluoxetine,normal,5.294094267497388,1996.6935838762429,0.174831,-0.002125,-0.001669,5.101,12.019,169.677,402.723,771.921,1229.985,3.969
171,Fluoxetine,normal,5.640920242729237,2229.555540337875,0.197158,-0.001477,-0.001174,3.545,8.455,248.554,586.835,1132.187,NA,3.169
172,Fluoxetine,normal,4.28745840278369,1113.6841485032055,0.17528,-0.004035,-0.003043,9.684,21.911,85.164,214.436,426.254,695.146,7.065
173,Fluoxetine,normal,3.991949594257777,3374.7358268781945,0.185163,-7.44e-4,-6.21e-4,1.786,4.469,426.245,912.595,NA,NA,1.6101
174,Fluoxetine,normal,6.279766208724363,2747.7932749974325,0.163849,-0.001509,-0.001212,3.622,8.728,232.486,528.17,981.47,NA,2.737
175,Fluoxetine,normal,6.492751028850287,2593.0230571035536,0.166695,-0.001591,-0.001272,3.818,9.156,223.179,512.985,962.59,NA,2.9127
176,Fluoxetine,normal,10.135526945671984,1385.3381008045064,0.120652,-0.004571,-0.003338,10.97,24.033,75.936,204.813,439.155,761.817,5.2436
177,Fluoxetine,rapid,11.436428797861886,2425.546333135109,0.134854,-0.002283,-0.001784,5.48,12.847,158.514,382.693,750.954,1227.714,3.2606
178,Fluoxetine,normal,4.75648579381633,1359.836233738503,0.224232,-0.002355,-0.001805,5.652,12.997,161.883,419.098,888.622,NA,5.4212
179,Fluoxetine,normal,5.225162124408491,2347.8484043290764,0.233303,-8.87e-4,-7.16e-4,2.128,5.159,424.271,1018.669,NA,NA,2.298
180,Fluoxetine,normal,6.940615001758058,3612.37031714913,0.129738,-0.001483,-0.001206,3.559,8.682,227.352,504.897,926.774,NA,2.171
181,Fluoxetine,rapid,7.55737920293001,1826.9930271411624,0.149679,-0.002801,-0.002155,6.723,15.517,129.044,319.147,634.692,1042.502,4.3305
182,Fluoxetine,rapid,38.76428502705848,1639.3365449511186,0.062321,-0.006799,-0.004502,16.317,32.417,47.829,147.013,327.615,567.839,3.5413
